@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute bass_x numeric
@attribute bass_y numeric
@attribute bass_vel_x numeric
@attribute bass_vel_y numeric
@attribute drone_x numeric
@attribute drone_y numeric
@attribute drone_vel_x numeric
@attribute drone_vel_y numeric
@attribute drums_x numeric
@attribute drums_y numeric
@attribute drums_vel_x numeric
@attribute drums_vel_y numeric
@attribute BassNoteClassifier {0,1,2,3,4,5}
@attribute BassXY numeric
@attribute BassVel numeric
@attribute BassFollow numeric
@attribute DroneNoteClassifier {0,1,2,3,4}
@attribute DroneXY numeric
@attribute DroneVel numeric
@attribute DroneFollow numeric
@attribute KickNoteClassifier {0,1,2,3,4,5}
@attribute SnareNoteClassifier {0,1,2,3,4,5}
@attribute HihatNoteClassifier {0,1,2,3,4,5}
@attribute SnareXY numeric
@attribute SnareVel numeric
@attribute HihatXY numeric
@attribute HihatVel numeric
@attribute DrumPitch numeric

@data
136,'2018/04/29 13:13:26:275',2,0.5,0.43,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
137,'2018/04/29 13:13:26:391',2,0.5,0.398615,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
138,'2018/04/29 13:13:26:507',2,0.5,0.390504,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
139,'2018/04/29 13:13:26:624',2,0.5,0.39003,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
140,'2018/04/29 13:13:26:739',2,0.5,0.390002,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
141,'2018/04/29 13:13:26:855',2,0.5,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
142,'2018/04/29 13:13:26:971',2,0.5,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
143,'2018/04/29 13:13:27:087',2,0.5,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
144,'2018/04/29 13:13:27:203',2,0.5,0.366049,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
145,'2018/04/29 13:13:27:319',2,0.5,0.350939,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
146,'2018/04/29 13:13:27:435',2,0.5,0.350055,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
147,'2018/04/29 13:13:27:551',2,0.508889,0.350003,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
148,'2018/04/29 13:13:27:667',2,0.54657,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
149,'2018/04/29 13:13:27:783',2,0.549799,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
150,'2018/04/29 13:13:27:883',2,0.549982,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
151,'2018/04/29 13:13:27:998',2,0.562591,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
152,'2018/04/29 13:13:28:114',2,0.596786,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
153,'2018/04/29 13:13:28:230',2,0.599812,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
154,'2018/04/29 13:13:28:347',2,0.599989,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
155,'2018/04/29 13:13:28:462',2,0.615925,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
156,'2018/04/29 13:13:28:578',2,0.655299,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
157,'2018/04/29 13:13:28:694',2,0.659725,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
158,'2018/04/29 13:13:28:810',2,0.659984,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
159,'2018/04/29 13:13:28:926',2,0.659999,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
160,'2018/04/29 13:13:29:042',2,0.66,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
161,'2018/04/29 13:13:29:158',2,0.66,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
162,'2018/04/29 13:13:29:258',2,0.66,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
163,'2018/04/29 13:13:29:374',2,0.66,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
164,'2018/04/29 13:13:29:490',2,0.66,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
165,'2018/04/29 13:13:29:590',2,0.66,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
166,'2018/04/29 13:13:29:706',2,0.66,0.389813,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
167,'2018/04/29 13:13:29:821',2,0.66,0.399404,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
168,'2018/04/29 13:13:29:938',2,0.66,0.399965,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
169,'2018/04/29 13:13:30:053',2,0.66,0.403331,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
170,'2018/04/29 13:13:30:169',2,0.66,0.444854,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
171,'2018/04/29 13:13:30:286',2,0.66,0.449699,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
172,'2018/04/29 13:13:30:402',2,0.66,0.453316,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
173,'2018/04/29 13:13:30:518',2,0.66,0.485731,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
174,'2018/04/29 13:13:30:633',2,0.66,0.48975,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
175,'2018/04/29 13:13:30:750',2,0.66,0.489985,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
176,'2018/04/29 13:13:30:851',2,0.66,0.489999,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
177,'2018/04/29 13:13:30:966',2,0.66,0.524257,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
178,'2018/04/29 13:13:31:082',2,0.66,0.529664,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
179,'2018/04/29 13:13:31:198',2,0.66,0.52998,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
180,'2018/04/29 13:13:31:314',2,0.66,0.529999,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
181,'2018/04/29 13:13:31:430',2,0.66,0.53,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
182,'2018/04/29 13:13:31:546',2,0.66,0.53,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
183,'2018/04/29 13:13:31:662',2,0.66,0.53,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
184,'2018/04/29 13:13:31:778',2,0.66,0.53,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
185,'2018/04/29 13:13:31:894',2,0.66,0.55583,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
186,'2018/04/29 13:13:32:010',2,0.66,0.559756,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
187,'2018/04/29 13:13:32:126',2,0.66,0.559986,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
188,'2018/04/29 13:13:32:243',2,0.66,0.559999,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
189,'2018/04/29 13:13:32:358',2,0.66,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
190,'2018/04/29 13:13:32:474',2,0.649629,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
191,'2018/04/29 13:13:32:589',2,0.613344,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
192,'2018/04/29 13:13:32:706',2,0.610196,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
193,'2018/04/29 13:13:32:821',2,0.610011,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
194,'2018/04/29 13:13:32:938',2,0.5807,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
195,'2018/04/29 13:13:33:053',2,0.570626,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
196,'2018/04/29 13:13:33:170',2,0.570037,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
197,'2018/04/29 13:13:33:286',2,0.561113,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
198,'2018/04/29 13:13:33:401',2,0.524089,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
199,'2018/04/29 13:13:33:517',2,0.520239,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
200,'2018/04/29 13:13:33:633',2,0.520014,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
201,'2018/04/29 13:13:33:749',2,0.516667,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
202,'2018/04/29 13:13:33:865',2,0.476133,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
203,'2018/04/29 13:13:33:981',2,0.470359,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
204,'2018/04/29 13:13:34:098',2,0.470021,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
205,'2018/04/29 13:13:34:214',2,0.470001,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
206,'2018/04/29 13:13:34:329',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
207,'2018/04/29 13:13:34:445',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
208,'2018/04/29 13:13:34:561',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
209,'2018/04/29 13:13:34:677',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
210,'2018/04/29 13:13:34:780',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
211,'2018/04/29 13:13:34:896',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
212,'2018/04/29 13:13:35:012',2,0.47,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
213,'2018/04/29 13:13:35:129',2,0.466667,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
214,'2018/04/29 13:13:35:244',2,0.433829,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
215,'2018/04/29 13:13:35:360',2,0.430224,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
216,'2018/04/29 13:13:35:476',2,0.430013,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
217,'2018/04/29 13:13:35:592',2,0.430001,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
218,'2018/04/29 13:13:35:708',2,0.43,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
219,'2018/04/29 13:13:35:824',2,0.43,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
220,'2018/04/29 13:13:35:940',2,0.43,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
221,'2018/04/29 13:13:36:056',2,0.43,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
222,'2018/04/29 13:13:36:172',2,0.43,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
223,'2018/04/29 13:13:36:288',2,0.43,0.56,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
224,'2018/04/29 13:13:36:403',2,0.43,0.544074,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
225,'2018/04/29 13:13:36:520',2,0.43,0.512726,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
226,'2018/04/29 13:13:36:636',2,0.43,0.51016,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
227,'2018/04/29 13:13:36:752',2,0.43,0.510009,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
228,'2018/04/29 13:13:36:867',2,0.43,0.494075,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
229,'2018/04/29 13:13:36:984',2,0.43,0.462287,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
230,'2018/04/29 13:13:37:099',2,0.43,0.460134,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
231,'2018/04/29 13:13:37:215',2,0.43,0.460008,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
232,'2018/04/29 13:13:37:332',2,0.43,0.434404,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
233,'2018/04/29 13:13:37:447',2,0.43,0.393623,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
234,'2018/04/29 13:13:37:564',2,0.43,0.390212,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
235,'2018/04/29 13:13:37:679',2,0.43,0.390013,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
236,'2018/04/29 13:13:37:795',2,0.43,0.390001,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
237,'2018/04/29 13:13:37:912',2,0.464719,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
238,'2018/04/29 13:13:38:027',2,0.497642,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
239,'2018/04/29 13:13:38:144',2,0.503195,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
240,'2018/04/29 13:13:38:259',2,0.542761,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
241,'2018/04/29 13:13:38:375',2,0.549576,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
242,'2018/04/29 13:13:38:491',2,0.549975,0.39,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
243,'2018/04/29 13:13:38:607',2,0.549998,0.433146,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
244,'2018/04/29 13:13:38:723',2,0.55,0.458428,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
245,'2018/04/29 13:13:38:838',2,0.55,0.459908,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
246,'2018/04/29 13:13:38:955',2,0.55,0.463328,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
247,'2018/04/29 13:13:39:071',2,0.55,0.51041,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
248,'2018/04/29 13:13:39:188',2,0.55,0.519439,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
249,'2018/04/29 13:13:39:303',2,0.55,0.519967,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
250,'2018/04/29 13:13:39:419',2,0.55,0.519998,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
251,'2018/04/29 13:13:39:535',2,0.55,0.52,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
252,'2018/04/29 13:13:39:652',2,0.55,0.52,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
253,'2018/04/29 13:13:39:767',2,0.55,0.528889,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
254,'2018/04/29 13:13:39:883',2,0.55,0.565911,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
255,'2018/04/29 13:13:39:998',2,0.55,0.569761,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
256,'2018/04/29 13:13:40:115',2,0.55,0.569986,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
257,'2018/04/29 13:13:40:217',2,0.55,0.569999,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
258,'2018/04/29 13:13:40:333',2,0.55,0.6062,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
259,'2018/04/29 13:13:40:449',2,0.55,0.628607,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
260,'2018/04/29 13:13:40:565',2,0.55,0.629918,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
261,'2018/04/29 13:13:40:682',2,0.55,0.629995,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
262,'2018/04/29 13:13:40:797',2,0.55,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
263,'2018/04/29 13:13:40:913',2,0.568395,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
264,'2018/04/29 13:13:41:030',2,0.597858,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
265,'2018/04/29 13:13:41:145',2,0.599875,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
266,'2018/04/29 13:13:41:261',2,0.599993,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
267,'2018/04/29 13:13:41:377',2,0.612592,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
268,'2018/04/29 13:13:41:493',2,0.638103,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
269,'2018/04/29 13:13:41:609',2,0.639889,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
270,'2018/04/29 13:13:41:709',2,0.63999,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
271,'2018/04/29 13:13:41:825',2,0.639999,0.63,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
272,'2018/04/29 13:13:41:941',2,0.64,0.638889,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
273,'2018/04/29 13:13:42:057',2,0.64,0.667155,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
274,'2018/04/29 13:13:42:172',2,0.64,0.669833,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
275,'2018/04/29 13:13:42:288',2,0.64,0.661101,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
276,'2018/04/29 13:13:42:404',2,0.64,0.624088,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
277,'2018/04/29 13:13:42:520',2,0.64,0.620239,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
278,'2018/04/29 13:13:42:636',2,0.64,0.590714,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
279,'2018/04/29 13:13:42:752',2,0.64,0.571212,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
280,'2018/04/29 13:13:42:868',2,0.64,0.530258,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
281,'2018/04/29 13:13:42:984',2,0.64,0.517267,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
282,'2018/04/29 13:13:43:100',2,0.64,0.484303,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
283,'2018/04/29 13:13:43:216',2,0.64,0.480252,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
284,'2018/04/29 13:13:43:333',2,0.64,0.437733,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
285,'2018/04/29 13:13:43:448',2,0.64,0.421564,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
286,'2018/04/29 13:13:43:551',2,0.64,0.376297,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
287,'2018/04/29 13:13:43:667',2,0.64,0.351539,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
288,'2018/04/29 13:13:43:783',2,0.64,0.35009,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
289,'2018/04/29 13:13:43:899',2,0.616049,0.350005,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
290,'2018/04/29 13:13:44:015',2,0.591817,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
291,'2018/04/29 13:13:44:132',2,0.56451,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
292,'2018/04/29 13:13:44:247',2,0.532312,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
293,'2018/04/29 13:13:44:362',2,0.490981,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
294,'2018/04/29 13:13:44:478',2,0.477309,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
295,'2018/04/29 13:13:44:595',2,0.437561,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
296,'2018/04/29 13:13:44:710',2,0.430443,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
297,'2018/04/29 13:13:44:827',2,0.396295,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
298,'2018/04/29 13:13:44:943',2,0.354392,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
299,'2018/04/29 13:13:45:058',2,0.350257,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
300,'2018/04/29 13:13:45:174',2,0.350015,0.35,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
301,'2018/04/29 13:13:45:290',2,0.350001,0.384719,0,0,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
